First_Day,First_Day_Date,New York_Optimal_Second_Day,New York_Optimal_Second_Date,New York_Optimal_Value,New York_Day183_Second_Day,New York_Day183_Second_Date,New York_Day183_Value,New York 2024_Optimal_Second_Day,New York 2024_Optimal_Second_Date,New York 2024_Optimal_Value,New York 2024_Day183_Second_Day,New York 2024_Day183_Second_Date,New York 2024_Day183_Value,"Stockholm, Sweden_Optimal_Second_Day","Stockholm, Sweden_Optimal_Second_Date","Stockholm, Sweden_Optimal_Value","Stockholm, Sweden_Day183_Second_Day","Stockholm, Sweden_Day183_Second_Date","Stockholm, Sweden_Day183_Value","Guangzhou, China_Optimal_Second_Day","Guangzhou, China_Optimal_Second_Date","Guangzhou, China_Optimal_Value","Guangzhou, China_Day183_Second_Day","Guangzhou, China_Day183_Second_Date","Guangzhou, China_Day183_Value","Edinburgh, UK_Optimal_Second_Day","Edinburgh, UK_Optimal_Second_Date","Edinburgh, UK_Optimal_Value","Edinburgh, UK_Day183_Second_Day","Edinburgh, UK_Day183_Second_Date","Edinburgh, UK_Day183_Value","Beersheba, Israel_Optimal_Second_Day","Beersheba, Israel_Optimal_Second_Date","Beersheba, Israel_Optimal_Value","Beersheba, Israel_Day183_Second_Day","Beersheba, Israel_Day183_Second_Date","Beersheba, Israel_Day183_Value",Nepal_Optimal_Second_Day,Nepal_Optimal_Second_Date,Nepal_Optimal_Value,Nepal_Day183_Second_Day,Nepal_Day183_Second_Date,Nepal_Day183_Value,"Amsterdam, Netherlands_Optimal_Second_Day","Amsterdam, Netherlands_Optimal_Second_Date","Amsterdam, Netherlands_Optimal_Value","Amsterdam, Netherlands_Day183_Second_Day","Amsterdam, Netherlands_Day183_Second_Date","Amsterdam, Netherlands_Day183_Value","Trondelag, Norway_Optimal_Second_Day","Trondelag, Norway_Optimal_Second_Date","Trondelag, Norway_Optimal_Value","Trondelag, Norway_Day183_Second_Day","Trondelag, Norway_Day183_Second_Date","Trondelag, Norway_Day183_Value",South Korea_Optimal_Second_Day,South Korea_Optimal_Second_Date,South Korea_Optimal_Value,South Korea_Day183_Second_Day,South Korea_Day183_Second_Date,South Korea_Day183_Value,"Gothenburg, Sweden_Optimal_Second_Day","Gothenburg, Sweden_Optimal_Second_Date","Gothenburg, Sweden_Optimal_Value","Gothenburg, Sweden_Day183_Second_Day","Gothenburg, Sweden_Day183_Second_Date","Gothenburg, Sweden_Day183_Value","Yamagata, Japan_Optimal_Second_Day","Yamagata, Japan_Optimal_Second_Date","Yamagata, Japan_Optimal_Value","Yamagata, Japan_Day183_Second_Day","Yamagata, Japan_Day183_Second_Date","Yamagata, Japan_Day183_Value"
199,07/17,336.0,12/01,0.9979679215424923,17,01/17,0.9969091458005591,42.0,02/11,0.9972031199434883,17,01/17,0.9971325341304439,345.0,12/10,0.9979138961508787,17,01/17,0.9971883821177748,340.0,12/05,0.9978752975137948,17,01/17,0.9971169140055689,349.0,12/14,0.9979704873061516,17,01/17,0.9976075526962345,51.0,02/20,0.9980718685393518,17,01/17,0.99775206241316,359.0,12/24,0.998026520129825,17,01/17,0.9976019131812116,4.0,01/04,0.9975704895632157,17,01/17,0.9975049586500508,340.0,12/05,0.9978752975137948,17,01/17,0.9971169140055689,328.0,11/23,0.9980683613626048,17,01/17,0.9965223966742334,349.0,12/14,0.9978645329762204,17,01/17,0.9971454230901584,359.0,12/24,0.9983314187524235,17,01/17,0.9978102706276061
200,07/18,337.0,12/02,0.9979731893848901,18,01/18,0.9969005333556973,43.0,02/12,0.9972180826507634,18,01/18,0.9971347660907294,346.0,12/11,0.9979184916085395,18,01/18,0.9971806663997559,341.0,12/06,0.9978764485091034,18,01/18,0.9971151091677742,350.0,12/15,0.9979846174644111,18,01/18,0.9976160188177445,51.0,02/20,0.9981001313938138,18,01/18,0.9977798064765899,359.0,12/24,0.9980347508949734,18,01/18,0.9975939424179877,5.0,01/05,0.9975732746794582,18,01/18,0.9975059624461221,341.0,12/06,0.9978764485091034,18,01/18,0.9971151091677742,329.0,11/24,0.9980694079799666,18,01/18,0.9965362520872668,350.0,12/15,0.9978651989538104,18,01/18,0.9971297332251552,359.0,12/24,0.9983262247791871,18,01/18,0.9977861997141585
201,07/19,338.0,12/03,0.997978386133593,19,01/19,0.9968921041846851,44.0,02/13,0.9972329130875208,19,01/19,0.997137037664019,346.0,12/11,0.9979232664884835,19,01/19,0.9971730684931515,341.0,12/06,0.997877828120951,19,01/19,0.9971133663449674,350.0,12/15,0.9979989415789905,19,01/19,0.9976243467246525,51.0,02/20,0.9981279495259252,19,01/19,0.9978071226519769,359.0,12/24,0.9980426289895056,19,01/19,0.9975860690042615,6.0,01/06,0.9975760236316722,19,01/19,0.9975069509789333,341.0,12/06,0.997877828120951,19,01/19,0.9971133663449674,329.0,11/24,0.9980720370697803,19,01/19,0.9965500239095211,351.0,12/16,0.997865850939696,19,01/19,0.9971142921583678,359.0,12/24,0.9983206323021295,19,01/19,0.9977624220038248
202,07/20,338.0,12/03,0.997983769710479,20,01/20,0.9968838563051069,46.0,02/15,0.9972476965769392,20,01/20,0.9971393481045439,347.0,12/12,0.9979281976011164,20,01/20,0.9971655872814332,342.0,12/07,0.9978792856360204,20,01/20,0.9971116848132234,351.0,12/16,0.9980130611676091,20,01/20,0.9976325379920731,51.0,02/20,0.9981553274352665,20,01/20,0.9978340159574794,360.0,12/25,0.9980501745509415,20,01/20,0.9975782925470116,7.0,01/07,0.9975787368152848,20,01/20,0.9975079244983328,342.0,12/07,0.9978792856360204,20,01/20,0.9971116848132234,329.0,11/24,0.9980737262305158,20,01/20,0.9965637118504113,352.0,12/17,0.9978664889732173,20,01/20,0.9970990978787259,360.0,12/25,0.9983149676174257,20,01/20,0.997738935746073
203,07/21,339.0,12/04,0.997989135436285,21,01/21,0.9968757876872231,47.0,02/16,0.9972623945792769,21,01/21,0.9971416965984651,347.0,12/12,0.9979331208586384,21,01/21,0.9971582217147188,343.0,12/08,0.9978807484643512,21,01/21,0.9971100638486791,351.0,12/16,0.9980273474828215,21,01/21,0.9976405941677734,51.0,02/20,0.9981822694335556,21,01/21,0.9978604912412241,360.0,12/25,0.9980573450877125,21,01/21,0.9975706126383302,7.0,01/07,0.9975814712388744,21,01/21,0.9975088832588455,343.0,12/08,0.9978807484643512,21,01/21,0.9971100638486791,330.0,11/25,0.998075553030641,21,01/21,0.9965773156445678,352.0,12/17,0.9978673874674617,21,01/21,0.9970841484393966,360.0,12/25,0.9983082607214472,21,01/21,0.9977157391436617
204,07/22,340.0,12/05,0.9979944295922261,22,01/22,0.9968698602204326,48.0,02/17,0.997276960150653,22,01/22,0.9971445532611314,348.0,12/13,0.9979383740987026,22,01/22,0.9971509218408063,343.0,12/08,0.9978823540448615,22,01/22,0.9971081221730099,352.0,12/17,0.9980414477635432,22,01/22,0.997645740557846,51.0,02/20,0.9982087795820928,22,01/22,0.9978875777936914,361.0,12/26,0.9980649097872483,22,01/22,0.9975620568006256,8.0,01/08,0.9975842559245375,22,01/22,0.9975095479168258,343.0,12/08,0.9978823540448615,22,01/22,0.9971081221730099,330.0,11/25,0.9980771772366287,22,01/22,0.9965916824662484,353.0,12/18,0.9978683016348404,22,01/22,0.9970692723695137,361.0,12/26,0.9983026603123311,22,01/22,0.9976914539153924
205,07/23,341.0,12/06,0.9979996548677619,23,01/23,0.9968660645298796,50.0,02/19,0.9972916961612501,23,01/23,0.9971479161038186,349.0,12/14,0.9979435801099897,23,01/23,0.997143688854292,344.0,12/09,0.997884106553384,23,01/23,0.9971058615756084,352.0,12/17,0.9980556882386653,23,01/23,0.9976479959814394,52.0,02/21,0.9982339833051287,23,01/23,0.9979152797512585,361.0,12/26,0.9980719937812331,23,01/23,0.9975526308725746,9.0,01/09,0.9975870043735922,23,01/23,0.9975099199293348,344.0,12/09,0.997884106553384,23,01/23,0.9971058615756084,330.0,11/25,0.9980784807852696,23,01/23,0.9966068089338126,354.0,12/19,0.9978691987299309,23,01/23,0.9970544706258414,361.0,12/26,0.9982960948906829,23,01/23,0.9976660899711486
206,07/24,342.0,12/07,0.9980048138462252,24,01/24,0.9968643912462686,52.0,02/21,0.9973064761454524,24,01/24,0.9971517831831749,349.0,12/14,0.9979487515791488,24,01/24,0.9971365238218854,345.0,12/10,0.9978858593052589,24,01/24,0.9971032838148385,353.0,12/18,0.9980697610240921,24,01/24,0.9976473790173022,52.0,02/21,0.9982605204528127,24,01/24,0.99794360125138,361.0,12/26,0.9980787267365856,24,01/24,0.9975423405745316,10.0,01/10,0.9975897169629948,24,01/24,0.9975100007313145,345.0,12/10,0.9978858593052589,24,01/24,0.9971032838148385,330.0,11/25,0.9980794645400404,24,01/24,0.9966226917867855,354.0,12/19,0.9978703309600758,24,01/24,0.997039743990452,361.0,12/26,0.9982891266575802,24,01/24,0.9976396568611985
207,07/25,342.0,12/07,0.998009972979898,25,01/25,0.9968648309705875,53.0,02/22,0.9973213854133176,25,01/25,0.9971561525269977,350.0,12/15,0.9979546653782881,25,01/25,0.9971294277343526,345.0,12/10,0.9978876607711815,25,01/25,0.9971003905979645,353.0,12/18,0.9980839480483501,25,01/25,0.9976439080016619,52.0,02/21,0.9982857589148791,25,01/25,0.9979725462861281,361.0,12/26,0.9980851099674604,25,01/25,0.9975311915255867,11.0,01/11,0.9975923940729196,25,01/25,0.9975097917426448,345.0,12/10,0.9978876607711815,25,01/25,0.9971003905979645,330.0,11/25,0.9980801292543441,25,01/25,0.9966393277943986,355.0,12/20,0.9978714907840176,25,01/25,0.9970250931635072,361.0,12/26,0.9982817552785762,25,01/25,0.9976121638141644
208,07/26,343.0,12/08,0.9980151438320827,26,01/26,0.9968673743419337,55.0,02/24,0.997336403763928,26,01/26,0.9971610222747725,351.0,12/16,0.9979605232588075,26,01/26,0.9971224013389012,346.0,12/11,0.9978896870593811,26,01/26,0.9970971835446787,354.0,12/19,0.9980979856238696,26,01/26,0.9976376010140894,52.0,02/21,0.998310581046849,26,01/26,0.9980021188216152,361.0,12/26,0.9980911446796213,26,01/26,0.9975191892044107,12.0,01/12,0.9975950360567757,26,01/26,0.9975092943226065,346.0,12/11,0.9978896870593811,26,01/26,0.9970971835446787,331.0,11/26,0.998081032548166,26,01/26,0.9966567137081538,356.0,12/21,0.9978726304481661,26,01/26,0.9970105185524919,361.0,12/26,0.9982739801310105,26,01/26,0.9975836197976342
209,07/27,344.0,12/09,0.9980202515671772,27,01/27,0.9968720119703988,56.0,02/25,0.9973516576068454,27,01/27,0.9971663904999688,352.0,12/17,0.9979663255920965,27,01/27,0.9971154453923633,347.0,12/12,0.9978917088677397,27,01/27,0.9970936642491908,354.0,12/19,0.9981121118347992,27,01/27,0.9976284758984619,52.0,02/21,0.9983349905500122,27,01/27,0.9980323226123343,362.0,12/27,0.9980968983471427,27,01/27,0.9975063389992226,12.0,01/12,0.9975977473098457,27,01/27,0.9975085098271071,347.0,12/12,0.9978917088677397,27,01/27,0.9970936642491908,331.0,11/26,0.9980816142936939,27,01/27,0.996674846322156,356.0,12/21,0.9978739697326667,27,01/27,0.9969960205920809,362.0,12/27,0.9982660894635977,27,01/27,0.9975540335225093
210,07/28,345.0,12/10,0.9980252983897406,28,01/28,0.9968787345393633,60.0,02/29,0.9973681323317778,28,01/28,0.9971722553623005,352.0,12/17,0.9979724557544458,28,01/28,0.9971085604556829,348.0,12/13,0.9978937257415214,28,01/28,0.9970898342266121,355.0,12/20,0.998126106836326,28,01/28,0.997616550246132,52.0,02/21,0.9983589909188209,28,01/28,0.9980631614940088,362.0,12/27,0.9981025927896889,28,01/28,0.9974926461962609,13.0,01/13,0.9976004538660687,28,01/28,0.9975074395736104,348.0,12/13,0.9978937257415214,28,01/28,0.9970898342266121,331.0,11/26,0.9980818751651882,28,01/28,0.9966937224377317,357.0,12/22,0.9978753590236861,28,01/28,0.9969815994744983,362.0,12/27,0.9982579393368723,28,01/28,0.9975234134279768
211,07/29,346.0,12/11,0.998030286367349,29,01/29,0.9968875326590912,61.0,03/01,0.9973847392397616,29,01/29,0.99717861502106,353.0,12/18,0.9979785370617442,29,01/29,0.9971017470318445,348.0,12/13,0.9978959568095036,29,01/29,0.9970856949782183,355.0,12/20,0.9981401651747545,29,01/29,0.9976018415290009,52.0,02/21,0.9983825856369986,29,01/29,0.9980946391399271,362.0,12/27,0.9981079409182784,29,01/29,0.9974781160156927,14.0,01/14,0.9976031247666959,29,01/29,0.9975060848644884,348.0,12/13,0.9978959568095036,29,01/29,0.9970856949782183,331.0,11/26,0.9980818158925822,29,01/29,0.9967133388849869,357.0,12/22,0.9978766160091485,29,01/29,0.9969672553351376,362.0,12/27,0.9982493839530268,29,01/29,0.9974917677614631
212,07/30,346.0,12/11,0.9980352534732179,30,01/30,0.9968983982845987,62.0,03/02,0.9974011728590555,30,01/30,0.9971854677127364,353.0,12/18,0.9979847509226341,30,01/30,0.9970950055080954,349.0,12/14,0.9978982276721069,30,01/30,0.9970812478116021,356.0,12/21,0.9981541106866968,30,01/30,0.9975843662852185,52.0,02/21,0.9984057781355541,30,01/30,0.9981267592027987,362.0,12/27,0.9981119975600814,30,01/30,0.9974627530842239,15.0,01/15,0.9976057603823844,30,01/30,0.9975044469122998,349.0,12/14,0.9978982276721069,30,01/30,0.9970812478116021,332.0,11/27,0.9980815052953562,30,01/30,0.9967336929006271,358.0,12/23,0.9978775366139899,30,01/30,0.9969529880610717,363.0,12/28,0.9982391483008464,30,01/30,0.9974591037479325
213,07/31,347.0,12/12,0.9980390619226449,31,01/31,0.9969106322318506,63.0,03/03,0.9974260080543911,31,01/31,0.9972078356015728,354.0,12/19,0.9979930067392049,31,01/31,0.9970893709893275,350.0,12/15,0.9979051978555589,31,01/31,0.9970789394289071,356.0,12/21,0.9981705432875833,31,01/31,0.9975656931225707,52.0,02/21,0.9984023906723902,31,01/31,0.9981222274733415,363.0,12/28,0.9981067123860542,31,01/31,0.9974398110120979,16.0,01/16,0.9976091984237438,31,01/31,0.9975032086640723,350.0,12/15,0.9979051978555589,31,01/31,0.9970789394289071,332.0,11/27,0.9980811197923075,31,01/31,0.9967548063864345,358.0,12/23,0.9978795780848916,31,01/31,0.9969393118355427,363.0,12/28,0.9982399142138715,31,01/31,0.9974308601254058
214,08/01,348.0,12/13,0.9980428351767421,32,02/01,0.9969323994818124,64.0,03/04,0.9974504848672858,32,02/01,0.9972321863395482,354.0,12/19,0.9980012208185788,32,02/01,0.9970836075151289,351.0,12/16,0.9979120871757129,32,02/01,0.997074842493961,357.0,12/22,0.998187452528499,32,02/01,0.9975337680142122,53.0,02/22,0.998398801387637,32,02/01,0.9981234151235453,363.0,12/28,0.9981001337769344,32,02/01,0.9974125005103739,16.0,01/16,0.9976125938172467,32,02/01,0.9975006078939904,351.0,12/16,0.9979120871757129,32,02/01,0.997074842493961,333.0,11/28,0.9980813927742944,32,02/01,0.9967798844919603,358.0,12/23,0.9978812724641937,32,02/01,0.9969250639179594,363.0,12/28,0.9982391191261631,32,02/01,0.9973963334861855
215,08/02,349.0,12/14,0.9980465674146008,33,02/02,0.9969538479039519,65.0,03/05,0.9974746392749717,33,02/02,0.9972562373493402,355.0,12/20,0.998009704542183,33,02/02,0.9970779618640302,351.0,12/16,0.9979193763177656,33,02/02,0.9970708777596743,358.0,12/23,0.9982040897075759,33,02/02,0.9975026430268911,53.0,02/22,0.9983944862777244,33,02/02,0.9981245533414469,364.0,12/29,0.9980932402334515,33,02/02,0.9973856864206165,17.0,01/17,0.997616073668524,33,02/02,0.9974980619969576,351.0,12/16,0.9979193763177656,33,02/02,0.9970708777596743,333.0,11/28,0.9980811362692906,33,02/02,0.9968046586702809,359.0,12/24,0.997882836060337,33,02/02,0.9969110952726424,363.0,12/28,0.9982380273175935,33,02/02,0.9973624651995063
216,08/03,350.0,12/15,0.9980502562240465,34,02/03,0.996975071956989,66.0,03/06,0.99749847114147,34,02/03,0.9972799977981186,356.0,12/21,0.9980180977979014,34,02/03,0.9970724287439034,352.0,12/17,0.9979267598167484,34,02/03,0.9970670076684904,360.0,12/25,0.9982211062235385,34,02/03,0.9974719259816838,53.0,02/22,0.9983893324857664,34,02/03,0.9981256507173132,364.0,12/29,0.9980861785642786,34,02/03,0.9973592567166568,18.0,01/18,0.997619506112798,34,02/03,0.9974955518062729,352.0,12/17,0.9979267598167484,34,02/03,0.9970670076684904,333.0,11/28,0.998080554585112,34,02/03,0.9968291745490564,359.0,12/24,0.9978840567698495,34,02/03,0.9968973842906865,363.0,12/28,0.9982366381934192,34,02/03,0.99732906989417
217,08/04,351.0,12/16,0.9980538993155507,35,02/04,0.996996068662353,67.0,03/07,0.9975219806097986,35,02/04,0.9973034673283598,356.0,12/21,0.9980267045277936,35,02/04,0.9970670076976234,353.0,12/18,0.9979340698202642,35,02/04,0.9970632315820557,361.0,12/26,0.9982386399665084,35,02/04,0.9974416248358317,53.0,02/22,0.9983833375889628,35,02/04,0.9981267073480725,364.0,12/29,0.9980786298436031,35,02/04,0.9973332108572556,19.0,01/19,0.9976228910478999,35,02/04,0.997493076885637,353.0,12/18,0.9979340698202642,35,02/04,0.9970632315820557,333.0,11/28,0.9980796469412161,35,02/04,0.9968534313678257,360.0,12/25,0.9978861132428177,35,02/04,0.9968839285086852,364.0,12/29,0.9982351141228221,35,02/04,0.9972961493794603
218,08/05,352.0,12/17,0.9980574945596037,36,02/05,0.9970168362853804,68.0,03/08,0.9975451680956986,36,02/05,0.99732664580932,357.0,12/22,0.9980353121063762,36,02/05,0.9970616981922382,353.0,12/18,0.9979414676305807,36,02/05,0.997059548258725,363.0,12/28,0.9982566437938537,36,02/05,0.9974117365885058,53.0,02/22,0.9983764992252162,36,02/05,0.9981277235133712,364.0,12/29,0.9980705937267441,36,02/05,0.9973075457904794,20.0,01/20,0.9976262284160029,36,02/05,0.9974906366098577,353.0,12/18,0.9979414676305807,36,02/05,0.997059548258725,334.0,11/29,0.9980786301281837,36,02/05,0.9968774291099132,360.0,12/25,0.9978874506837192,36,02/05,0.9968707250638917,364.0,12/29,0.9982334507297257,36,02/05,0.9972637005068613
219,08/06,352.0,12/17,0.9980611233864447,37,02/06,0.9970373732596575,68.0,03/08,0.9975680797823574,37,02/06,0.9973495333081075,357.0,12/22,0.9980439814804888,37,02/06,0.9970564995806529,354.0,12/19,0.9979489373473129,37,02/06,0.9970559564513264,365.0,12/30,0.9982750498954645,37,02/06,0.9973822584619054,54.0,02/23,0.9983692194238392,37,02/06,0.9981286995219977,364.0,12/29,0.9980620701399516,37,02/06,0.9972822584250268,21.0,01/21,0.997629518177123,37,02/06,0.9974882303563919,354.0,12/19,0.9979489373473129,37,02/06,0.9970559564513264,334.0,11/29,0.9980775918813268,37,02/06,0.9969011678783953,361.0,12/26,0.9978889936035933,37,02/06,0.9968577710386797,364.0,12/29,0.998231487825046,37,02/06,0.997231720122653
220,08/07,353.0,12/18,0.9980647105483005,38,02/07,0.9970576782123329,69.0,03/09,0.9975906871993139,38,02/07,0.9973721300005984,358.0,12/23,0.9980527908317312,38,02/07,0.9970514112186756,355.0,12/20,0.9979563293789668,38,02/07,0.9970524549300037,365.0,12/30,0.9982936425132751,38,02/07,0.9973531876334983,54.0,02/23,0.9983611959655327,38,02/07,0.9981296356179181,365.0,12/30,0.9980534961782808,38,02/07,0.9972573457018816,21.0,01/21,0.9976328166877882,38,02/07,0.9974858575380314,355.0,12/20,0.9979563293789668,38,02/07,0.9970524549300037,334.0,11/29,0.9980762223575965,38,02/07,0.9969246478186993,361.0,12/26,0.9978902080381216,38,02/07,0.9968450635990409,364.0,12/29,0.9982292249875135,38,02/07,0.997200205064056
221,08/08,354.0,12/19,0.9980682420026848,39,02/08,0.9970777499825634,70.0,03/10,0.9976129745462815,39,02/08,0.9973944362211611,359.0,12/24,0.9980615591141779,39,02/08,0.9970464323394322,355.0,12/20,0.997963842287117,39,02/08,0.997049042422444,1.0,01/01,0.9983121600929532,39,02/08,0.9973245211854558,54.0,02/23,0.9983523271597092,39,02/08,0.9981305321621862,1.0,01/01,0.998044573725147,39,02/08,0.9972328045348133,22.0,01/22,0.9976358624796636,39,02/08,0.9974835175672088,355.0,12/20,0.997963842287117,39,02/08,0.997049042422444,335.0,11/30,0.9980747314989156,39,02/08,0.9969478691429938,362.0,12/27,0.997891230376682,39,02/08,0.9968325998536346,364.0,12/29,0.9982253768471198,39,02/08,0.9971691520055775
222,08/09,355.0,12/20,0.9980717162143934,40,02/09,0.997097587534758,71.0,03/11,0.9976349428009704,40,02/09,0.9974164524112853,359.0,12/24,0.998070566944709,40,02/09,0.9970415621500183,356.0,12/21,0.9979713789820316,40,02/09,0.9970457176911501,1.0,01/01,0.9983305728733808,40,02/09,0.9972962561541732,54.0,02/23,0.9983426105918123,40,02/09,0.9981313895416202,1.0,01/01,0.9980357880436859,40,02/09,0.99720863176663,22.0,01/22,0.9976386966605797,40,02/09,0.9974812098807916,356.0,12/21,0.9979713789820316,40,02/09,0.9970457176911501,335.0,11/30,0.9980733967364965,40,02/09,0.9969708322263015,362.0,12/27,0.9978923092426676,40,02/09,0.9968203769035965,365.0,12/30,0.9982239592673317,40,02/09,0.9971385575238129
223,08/10,356.0,12/21,0.9980751317489216,41,02/10,0.9971171899837248,72.0,03/12,0.9976565930218637,41,02/10,0.9974381791593364,360.0,12/25,0.9980795785849361,41,02/10,0.997036799825513,357.0,12/22,0.9979788342610333,41,02/10,0.9970424795205926,2.0,01/02,0.9983488593611722,41,02/10,0.9972683895535732,54.0,02/23,0.9983320438015798,41,02/10,0.9981322080678033,2.0,01/02,0.9980271842709172,41,02/10,0.9971848242162844,23.0,01/23,0.9976414951823336,41,02/10,0.9974789339373724,357.0,12/22,0.9979788342610333,41,02/10,0.9970424795205926,336.0,12/01,0.99807239047343,41,02/10,0.9969935375360451,362.0,12/27,0.9978930248201456,41,02/10,0.9968083918649221,365.0,12/30,0.9982209592701496,41,02/10,0.9971084181287847
224,08/11,357.0,12/22,0.9980784872900416,42,02/11,0.9971365566176331,73.0,03/13,0.9976779264205657,42,02/11,0.9974596171568162,361.0,12/26,0.9980885465589615,42,02/11,0.9970321444247991,357.0,12/22,0.9979864343390471,42,02/11,0.9970393266427299,2.0,01/02,0.9983669504650694,42,02/11,0.9972409183317741,55.0,02/24,0.9983211488723969,42,02/11,0.9981329881452261,3.0,01/03,0.9980186740255195,42,02/11,0.9971613787413343,24.0,01/24,0.997643966074573,42,02/11,0.9974766892013697,357.0,12/22,0.9979864343390471,42,02/11,0.9970393266427299,337.0,12/02,0.998071494073112,42,02/11,0.9970159854835526,363.0,12/28,0.9978937358235064,42,02/11,0.9967966418068209,1.0,01/01,0.9982176585503579,42,02/11,0.9970787302966244
225,08/12,358.0,12/23,0.9980817816371861,43,02/12,0.9971556868727515,74.0,03/14,0.9976989443438354,43,02/12,0.9974807672465196,361.0,12/26,0.9980976890848011,43,02/12,0.9970275950074116,358.0,12/23,0.9979940201875801,43,02/12,0.9970362578352021,3.0,01/03,0.9983853773787869,43,02/12,0.997213839353934,55.0,02/24,0.9983094049689866,43,02/12,0.998133730166126,4.0,01/04,0.9980102584703104,43,02/12,0.9971382920639916,24.0,01/24,0.9976464088522845,43,02/12,0.9974744751442234,358.0,12/23,0.9979940201875801,43,02/12,0.9970362578352021,338.0,12/03,0.9980707064209982,43,02/12,0.997038176755736,363.0,12/28,0.9978942999175522,43,02/12,0.9967851238126102,1.0,01/01,0.9982146806657394,43,02/12,0.9970494902893259
226,08/13,358.0,12/23,0.9980850611581182,44,02/13,0.9971745803371577,74.0,03/14,0.9977196721686926,44,02/13,0.9975016303363647,362.0,12/27,0.9981072044259067,44,02/13,0.9970231506019828,359.0,12/24,0.9980015213466447,44,02/13,0.9970332718746243,4.0,01/04,0.9984035001446389,44,02/13,0.9971871494800335,55.0,02/24,0.9982968088233569,44,02/13,0.9981344344975637,5.0,01/05,0.9980019389095675,44,02/13,0.997115560982235,25.0,01/25,0.9976486293607791,44,02/13,0.9974722912633619,359.0,12/24,0.9980015213466447,44,02/13,0.9970332718746243,338.0,12/03,0.9980700721130803,44,02/13,0.9970601119670989,363.0,12/28,0.9978944966928817,44,02/13,0.9967738350013815,2.0,01/02,0.9982117325427524,44,02/13,0.9970206944769715
227,08/14,359.0,12/24,0.9980883109303561,45,02/14,0.9971932367041896,75.0,03/15,0.997740124082636,45,02/14,0.997522207489594,363.0,12/28,0.9981166689978508,45,02/14,0.9970188101562304,361.0,12/26,0.9980096173273078,45,02/14,0.9970303675331239,4.0,01/04,0.998421608792955,45,02/14,0.9971608455754168,55.0,02/24,0.9982833579285868,45,02/14,0.9981351015473644,6.0,01/06,0.9979937162647877,45,02/14,0.9970931822449345,25.0,01/25,0.9976505963394792,45,02/14,0.9974701370624836,361.0,12/26,0.9980096173273078,45,02/14,0.9970303675331239,339.0,12/04,0.9980697266134185,45,02/14,0.9970817918579246,364.0,12/29,0.9978948721825837,45,02/14,0.9967627724443188,3.0,01/03,0.9982087971060216,45,02/14,0.99699233906341
228,08/15,359.0,12/24,0.9980910616126011,46,02/15,0.9972116558337467,76.0,03/16,0.9977602647805387,46,02/15,0.9975424998003278,363.0,12/28,0.9981261988975202,46,02/15,0.9970145726423386,363.0,12/28,0.9980185744532666,46,02/15,0.9970275435788795,5.0,01/05,0.9984394958987974,46,02/15,0.9971349243579578,56.0,02/25,0.998269234081181,46,02/15,0.9981357317584197,7.0,01/07,0.9979855915047348,46,02/15,0.9970711525636109,26.0,01/26,0.9976525637294184,46,02/15,0.9974680120646963,363.0,12/28,0.9980185744532666,46,02/15,0.9970275435788795,340.0,12/05,0.9980694818790952,46,02/15,0.9971032172393209,365.0,12/30,0.9978944919276074,46,02/15,0.9967519332894,3.0,01/03,0.9982061344199578,46,02/15,0.9969644202323342
229,08/16,360.0,12/25,0.9980934193237352,47,02/16,0.9972298377125166,77.0,03/17,0.9977800959755725,47,02/16,0.9975625085012658,364.0,12/29,0.99813587371284,47,02/16,0.9970104369956821,365.0,12/30,0.9980284033381421,47,02/16,0.997024798841977,5.0,01/05,0.9984574109384773,47,02/16,0.9971093827010568,56.0,02/25,0.9982546132991515,47,02/16,0.998136325589511,8.0,01/08,0.997977565344467,47,02/16,0.9970494687224065,27.0,01/27,0.9976542048631541,47,02/16,0.9974659158179436,365.0,12/30,0.9980284033381421,47,02/16,0.997024798841977,341.0,12/06,0.9980693367958338,47,02/16,0.9971243889828192,365.0,12/30,0.9978948094228158,47,02/16,0.9967413146662404,4.0,01/04,0.9982035178090515,47,02/16,0.9969369342025644
230,08/17,360.0,12/25,0.9980956336180632,48,02/17,0.9972477824670631,78.0,03/18,0.997799619478716,48,02/17,0.9975822349320589,365.0,12/30,0.9981454956790062,48,02/17,0.9970064021108119,1.0,01/01,0.9980388316322927,48,02/17,0.9970221321250404,5.0,01/05,0.9984750703901654,48,02/17,0.997084217345897,56.0,02/25,0.9982391356336707,48,02/17,0.9981368835228558,9.0,01/09,0.9979696384856898,48,02/17,0.9970281274097658,27.0,01/27,0.9976557628723715,48,02/17,0.9974638478678448,1.0,01/01,0.9980388316322927,48,02/17,0.9970221321250404,341.0,12/06,0.998069316903993,48,02/17,0.9971453080767445,1.0,01/01,0.99789487564141,48,02/17,0.9967309137126457,5.0,01/05,0.9982009114160257,48,02/17,0.9969098770543076
